World generation
6803 [[68, 3], False, False, False, False]
6804 [[68, 4], False, False, True, False]
6805 [[68, 5], False, False, False, False]
6806 [[68, 6], False, False, False, False]
6807 [[68, 7], False, False, False, False]
6808 [[68, 8], False, False, False, False]
6809 [[68, 9], False, False, False, False]
6810 [[68, 10], False, False, True, False]
6811 [[68, 11], False, False, False, False]
6812 [[68, 12], False, False, False, False]
6813 [[68, 13], False, False, False, False]
6814 [[68, 14], False, False, False, False]
6815 [[68, 15], False, False, False, False]
6816 [[68, 16], False, False, True, False]
6817 [[68, 17], False, False, True, False]
6818 [[68, 18], False, False, False, False]
6819 [[68, 19], False, False, False, False]
6820 [[68, 20], False, False, False, False]
6821 [[68, 21], False, False, False, False]
6822 [[68, 22], False, False, True, False]
6823 [[68, 23], False, False, False, False]
6824 [[68, 24], False, False, False, False]
6825 [[68, 25], False, False, False, False]
6826 [[68, 26], False, False, False, False]
6827 [[68, 27], False, False, False, False]
6828 [[68, 28], False, False, True, False]
6829 [[68, 29], False, False, False, False]
6830 [[68, 30], False, False, False, False]
6831 [[68, 31], False, False, False, False]
6832 [[68, 32], False, False, False, False]
6833 [[68, 33], False, False, False, False]
6834 [[68, 34], False, False, False, False]
6835 [[68, 35], False, False, False, False]
6836 [[68, 36], False, False, False, False]
6837 [[68, 37], False, False, True, False]
6838 [[68, 38], False, False, False, False]
6839 [[68, 39], False, False, False, False]
6840 [[68, 40], False, False, False, False]
6841 [[68, 41], False, False, False, False]
6842 [[68, 42], False, False, False, False]
6843 [[68, 43], False, False, False, False]
6844 [[68, 44], False, False, False, False]
6845 [[68, 45], False, False, False, False]
6846 [[68, 46], False, False, False, False]
6847 [[68, 47], False, False, False, False]
6848 [[68, 48], False, False, False, False]
6849 [[68, 49], False, False, False, False]
6850 [[68, 50], False, False, False, False]
6851 [[68, 51], False, False, False, False]
6852 [[68, 52], False, False, False, False]
6853 [[68, 53], False, False, True, False]
6854 [[68, 54], False, False, False, False]
6855 [[68, 55], False, False, True, False]
6856 [[68, 56], False, False, False, False]
6857 [[68, 57], False, False, False, False]
6858 [[68, 58], False, False, False, False]
6859 [[68, 59], False, False, False, False]
6860 [[68, 60], False, False, True, False]
6861 [[68, 61], False, False, False, False]
6862 [[68, 62], False, False, False, False]
6863 [[68, 63], False, False, False, False]
6864 [[68, 64], False, False, True, False]
6865 [[68, 65], False, False, True, False]
6866 [[68, 66], False, False, True, False]
6867 [[68, 67], False, False, False, False]
6868 [[68, 68], False, False, True, False]
6869 [[68, 69], False, False, False, False]
6870 [[68, 70], False, False, False, False]
6871 [[68, 71], False, False, False, False]
6872 [[68, 72], False, False, False, False]
6873 [[68, 73], False, False, False, False]
6874 [[68, 74], False, False, True, False]
6875 [[68, 75], False, False, False, False]
6876 [[68, 76], False, False, True, False]
6877 [[68, 77], False, False, False, False]
6878 [[68, 78], False, False, True, False]
6879 [[68, 79], False, False, True, False]
6880 [[68, 80], False, False, False, False]
6881 [[68, 81], False, False, True, False]
6882 [[68, 82], False, False, False, False]
6883 [[68, 83], False, False, False, False]
6884 [[68, 84], False, False, False, False]
6885 [[68, 85], False, False, False, False]
6886 [[68, 86], False, False, False, False]
6887 [[68, 87], False, False, False, False]
6888 [[68, 88], False, False, False, False]
6889 [[68, 89], False, False, True, False]
6890 [[68, 90], False, False, False, False]
6891 [[68, 91], False, False, False, False]
6892 [[68, 92], False, False, False, False]
6893 [[68, 93], False, False, False, False]
6894 [[68, 94], False, False, False, False]
6895 [[68, 95], False, False, True, False]
6896 [[68, 96], False, False, False, False]
6897 [[68, 97], False, False, True, False]
6898 [[68, 98], False, False, False, False]
6899 [[68, 99], False, False, False, False]
6900 [[69, 0], False, False, False, False]
6901 [[69, 1], False, False, False, False]
6902 [[69, 2], False, False, False, False]
6903 [[69, 3], False, False, True, False]
6904 [[69, 4], False, False, False, False]
6905 [[69, 5], False, False, True, False]
6906 [[69, 6], False, False, False, False]
6907 [[69, 7], False, False, False, False]
6908 [[69, 8], False, False, False, False]
6909 [[69, 9], False, False, True, False]
6910 [[69, 10], False, False, False, False]
6911 [[69, 11], False, False, True, False]
6912 [[69, 12], False, False, False, False]
6913 [[69, 13], False, False, False, False]
6914 [[69, 14], False, False, False, False]
6915 [[69, 15], False, False, False, False]
6916 [[69, 16], False, False, True, False]
6917 [[69, 17], False, False, False, False]
6918 [[69, 18], False, False, True, False]
6919 [[69, 19], False, False, False, False]
6920 [[69, 20], False, False, False, False]
6921 [[69, 21], False, False, True, False]
6922 [[69, 22], False, False, False, False]
6923 [[69, 23], False, False, True, False]
6924 [[69, 24], False, False, True, False]
6925 [[69, 25], False, False, False, False]
6926 [[69, 26], False, False, False, False]
6927 [[69, 27], False, False, True, False]
6928 [[69, 28], False, False, False, False]
6929 [[69, 29], False, False, True, False]
6930 [[69, 30], False, False, False, False]
6931 [[69, 31], False, False, False, False]
6932 [[69, 32], False, False, False, False]
6933 [[69, 33], False, False, False, False]
6934 [[69, 34], False, False, False, False]
6935 [[69, 35], False, False, True, False]
6936 [[69, 36], False, False, True, False]
6937 [[69, 37], False, False, False, False]
6938 [[69, 38], False, False, True, False]
6939 [[69, 39], False, False, False, False]
6940 [[69, 40], False, False, False, False]
6941 [[69, 41], False, False, False, False]
6942 [[69, 42], False, False, False, False]
6943 [[69, 43], False, False, True, False]
6944 [[69, 44], False, False, False, False]
6945 [[69, 45], False, False, False, False]
6946 [[69, 46], False, False, False, False]
6947 [[69, 47], False, False, False, False]
6948 [[69, 48], False, False, False, False]
6949 [[69, 49], False, False, False, False]
6950 [[69, 50], False, False, False, False]
6951 [[69, 51], False, False, True, False]
6952 [[69, 52], False, False, True, False]
6953 [[69, 53], False, False, False, False]
6954 [[69, 54], False, False, True, False]
6955 [[69, 55], False, False, False, False]
6956 [[69, 56], False, False, False, False]
6957 [[69, 57], False, False, False, False]
6958 [[69, 58], False, False, False, False]
6959 [[69, 59], False, False, False, False]
6960 [[69, 60], False, False, False, False]
6961 [[69, 61], False, False, False, False]
6962 [[69, 62], False, False, False, False]
6963 [[69, 63], False, False, True, False]
6964 [[69, 64], False, False, True, False]
6965 [[69, 65], False, False, True, False]
6966 [[69, 66], False, False, True, False]
6967 [[69, 67], False, False, True, False]
6968 [[69, 68], False, False, False, False]
6969 [[69, 69], False, False, True, False]
6970 [[69, 70], False, False, False, False]
6971 [[69, 71], False, False, False, False]
6972 [[69, 72], False, False, False, False]
6973 [[69, 73], False, False, False, False]
6974 [[69, 74], False, False, False, False]
6975 [[69, 75], False, False, True, False]
6976 [[69, 76], False, False, False, False]
6977 [[69, 77], False, False, True, False]
6978 [[69, 78], False, False, True, False]
6979 [[69, 79], False, False, False, False]
6980 [[69, 80], False, False, True, False]
6981 [[69, 81], False, False, False, False]
6982 [[69, 82], False, False, False, False]
6983 [[69, 83], False, False, False, False]
6984 [[69, 84], False, False, False, False]
6985 [[69, 85], False, False, False, False]
6986 [[69, 86], False, False, False, False]
6987 [[69, 87], False, False, False, False]
6988 [[69, 88], False, False, False, False]
6989 [[69, 89], False, False, False, False]
6990 [[69, 90], False, False, False, False]
6991 [[69, 91], False, False, False, False]
6992 [[69, 92], False, False, False, False]
6993 [[69, 93], False, False, False, False]
6994 [[69, 94], False, False, True, False]
6995 [[69, 95], False, False, True, False]
6996 [[69, 96], False, False, True, False]
6997 [[69, 97], False, False, False, False]
6998 [[69, 98], False, False, False, False]
6999 [[69, 99], False, False, False, False]
7000 [[70, 0], False, False, False, False]
7001 [[70, 1], False, False, False, False]
7002 [[70, 2], False, False, False, False]
7003 [[70, 3], False, False, False, False]
7004 [[70, 4], False, False, True, False]
7005 [[70, 5], False, False, False, False]
7006 [[70, 6], False, False, True, False]
7007 [[70, 7], False, False, False, False]
7008 [[70, 8], False, False, False, False]
7009 [[70, 9], False, False, False, False]
7010 [[70, 10], False, False, True, False]
7011 [[70, 11], False, False, False, False]
7012 [[70, 12], False, False, True, False]
7013 [[70, 13], False, False, False, False]
7014 [[70, 14], False, False, False, False]
7015 [[70, 15], False, False, False, False]
7016 [[70, 16], False, False, False, False]
7017 [[70, 17], False, False, True, False]
7018 [[70, 18], False, False, False, False]
7019 [[70, 19], False, False, True, False]
7020 [[70, 20], False, False, False, False]
7021 [[70, 21], False, False, False, False]
7022 [[70, 22], False, False, True, False]
7023 [[70, 23], False, False, True, False]
7024 [[70, 24], False, False, False, False]
7025 [[70, 25], False, False, True, False]
7026 [[70, 26], False, False, True, False]
7027 [[70, 27], False, False, False, False]
7028 [[70, 28], False, False, True, False]
7029 [[70, 29], False, False, False, False]
7030 [[70, 30], False, False, False, False]
7031 [[70, 31], False, False, False, False]
7032 [[70, 32], False, False, False, False]
7033 [[70, 33], False, False, True, False]
7034 [[70, 34], False, False, True, False]
7035 [[70, 35], False, False, False, False]
7036 [[70, 36], False, False, True, False]
7037 [[70, 37], False, False, True, False]
7038 [[70, 38], False, False, False, False]
7039 [[70, 39], False, False, False, False]
7040 [[70, 40], False, False, False, False]
7041 [[70, 41], False, False, False, False]
7042 [[70, 42], False, False, True, False]
7043 [[70, 43], False, False, False, False]
7044 [[70, 44], False, False, True, False]
7045 [[70, 45], False, False, False, False]
7046 [[70, 46], False, False, False, False]
7047 [[70, 47], False, False, False, False]
7048 [[70, 48], False, False, False, False]
7049 [[70, 49], False, False, False, False]
7050 [[70, 50], False, False, True, False]
7051 [[70, 51], False, False, True, False]
7052 [[70, 52], False, False, True, False]
7053 [[70, 53], False, False, True, False]
7054 [[70, 54], False, False, False, False]
7055 [[70, 55], False, False, False, False]
7056 [[70, 56], False, False, False, False]
7057 [[70, 57], False, False, False, False]
7058 [[70, 58], False, False, False, False]
7059 [[70, 59], False, False, True, False]
7060 [[70, 60], False, False, False, False]
7061 [[70, 61], False, False, False, False]
7062 [[70, 62], False, False, False, False]
7063 [[70, 63], False, False, False, False]
7064 [[70, 64], False, False, True, False]
7065 [[70, 65], False, False, True, False]
7066 [[70, 66], False, False, False, False]
7067 [[70, 67], False, False, False, False]
7068 [[70, 68], False, False, True, False]
7069 [[70, 69], False, False, False, False]
7070 [[70, 70], False, False, True, False]
7071 [[70, 71], False, False, False, False]
7072 [[70, 72], False, False, False, False]
7073 [[70, 73], False, False, False, False]
7074 [[70, 74], False, False, False, False]
7075 [[70, 75], False, False, False, False]
7076 [[70, 76], False, False, False, False]
7077 [[70, 77], False, False, False, False]
7078 [[70, 78], False, False, False, False]
7079 [[70, 79], False, False, True, False]
7080 [[70, 80], False, False, False, False]
7081 [[70, 81], False, False, False, False]
7082 [[70, 82], False, False, False, False]
7083 [[70, 83], False, False, False, False]
7084 [[70, 84], False, False, False, False]
7085 [[70, 85], False, False, False, False]
7086 [[70, 86], False, False, False, False]
7087 [[70, 87], False, False, False, False]
7088 [[70, 88], False, False, False, False]
7089 [[70, 89], False, False, False, False]
7090 [[70, 90], False, False, False, False]
7091 [[70, 91], False, False, False, False]
7092 [[70, 92], False, False, False, False]
7093 [[70, 93], False, False, False, False]
7094 [[70, 94], False, False, True, False]
7095 [[70, 95], False, False, True, False]
7096 [[70, 96], False, False, True, False]
7097 [[70, 97], False, False, False, False]
7098 [[70, 98], False, False, False, False]
7099 [[70, 99], False, False, False, False]
7100 [[71, 0], False, False, False, False]
7101 [[71, 1], False, False, False, False]
7102 [[71, 2], False, False, False, False]
7103 [[71, 3], False, False, False, False]
7104 [[71, 4], False, False, False, False]
7105 [[71, 5], False, False, True, False]
7106 [[71, 6], False, False, False, False]
7107 [[71, 7], False, False, True, False]
7108 [[71, 8], False, False, False, False]
7109 [[71, 9], False, False, False, False]
7110 [[71, 10], False, False, False, False]
7111 [[71, 11], False, False, True, False]
7112 [[71, 12], False, False, False, False]
7113 [[71, 13], False, False, False, False]
7114 [[71, 14], False, False, False, False]
7115 [[71, 15], False, False, False, False]
7116 [[71, 16], False, False, False, False]
7117 [[71, 17], False, False, True, False]
7118 [[71, 18], False, False, True, False]
7119 [[71, 19], False, False, False, False]
7120 [[71, 20], False, False, False, False]
7121 [[71, 21], False, False, False, False]
7122 [[71, 22], False, False, True, False]
7123 [[71, 23], False, False, False, False]
7124 [[71, 24], False, False, True, False]
7125 [[71, 25], False, False, False, False]
7126 [[71, 26], False, False, True, False]
7127 [[71, 27], False, False, True, False]
7128 [[71, 28], False, False, False, False]
7129 [[71, 29], False, False, False, False]
7130 [[71, 30], False, False, False, False]
7131 [[71, 31], False, False, False, False]
7132 [[71, 32], False, False, True, False]
7133 [[71, 33], False, False, True, False]
7134 [[71, 34], False, False, True, False]
7135 [[71, 35], False, False, True, False]
7136 [[71, 36], False, False, False, False]
7137 [[71, 37], False, False, False, False]
7138 [[71, 38], False, False, False, False]
7139 [[71, 39], False, False, False, False]
7140 [[71, 40], False, False, False, False]
7141 [[71, 41], False, False, False, False]
7142 [[71, 42], False, False, True, False]
7143 [[71, 43], False, False, True, False]
7144 [[71, 44], False, False, False, False]
7145 [[71, 45], False, False, False, False]
7146 [[71, 46], False, False, True, False]
7147 [[71, 47], False, False, False, False]
7148 [[71, 48], False, False, False, False]
7149 [[71, 49], False, False, False, False]
7150 [[71, 50], False, False, False, False]
7151 [[71, 51], False, False, True, False]
7152 [[71, 52], False, False, True, False]
7153 [[71, 53], False, False, False, False]
7154 [[71, 54], False, False, False, False]
7155 [[71, 55], False, False, False, False]
7156 [[71, 56], False, False, False, False]
7157 [[71, 57], False, False, False, False]
7158 [[71, 58], False, False, True, False]
7159 [[71, 59], False, False, False, False]
7160 [[71, 60], False, False, True, False]
7161 [[71, 61], False, False, False, False]
7162 [[71, 62], False, False, False, False]
7163 [[71, 63], False, False, False, False]
7164 [[71, 64], False, False, True, False]
7165 [[71, 65], False, False, False, False]
7166 [[71, 66], False, False, False, False]
7167 [[71, 67], False, False, False, False]
7168 [[71, 68], False, False, False, False]
7169 [[71, 69], False, False, True, False]
7170 [[71, 70], False, False, True, False]
7171 [[71, 71], False, False, True, False]
7172 [[71, 72], False, False, False, False]
7173 [[71, 73], False, False, False, False]
7174 [[71, 74], False, False, False, False]
7175 [[71, 75], False, False, False, False]
7176 [[71, 76], False, False, False, False]
7177 [[71, 77], False, False, False, False]
7178 [[71, 78], False, False, True, False]
7179 [[71, 79], False, False, False, False]
7180 [[71, 80], False, False, True, False]
7181 [[71, 81], False, False, False, False]
7182 [[71, 82], False, False, False, False]
7183 [[71, 83], False, False, False, False]
7184 [[71, 84], False, False, False, False]
7185 [[71, 85], False, False, False, False]
7186 [[71, 86], False, False, False, False]
7187 [[71, 87], False, False, True, False]
7188 [[71, 88], False, False, False, False]
7189 [[71, 89], False, False, False, False]
7190 [[71, 90], False, False, False, False]
7191 [[71, 91], False, False, False, False]
7192 [[71, 92], False, False, False, False]
7193 [[71, 93], False, False, False, False]
7194 [[71, 94], False, False, False, False]
7195 [[71, 95], False, False, True, False]
7196 [[71, 96], False, False, False, False]
7197 [[71, 97], False, False, False, False]
7198 [[71, 98], False, False, False, False]
7199 [[71, 99], False, False, False, False]
7200 [[72, 0], False, False, False, False]
7201 [[72, 1], False, False, False, False]
7202 [[72, 2], False, False, False, False]
7203 [[72, 3], False, False, False, False]
7204 [[72, 4], False, False, False, False]
7205 [[72, 5], False, False, True, False]
7206 [[72, 6], False, False, True, False]
7207 [[72, 7], False, False, False, False]
7208 [[72, 8], False, False, True, False]
7209 [[72, 9], False, False, True, False]
7210 [[72, 10], False, False, False, False]
7211 [[72, 11], False, False, False, False]
7212 [[72, 12], False, False, False, False]
7213 [[72, 13], False, False, False, False]
7214 [[72, 14], False, False, False, False]
7215 [[72, 15], False, False, False, False]
7216 [[72, 16], False, False, True, False]
7217 [[72, 17], False, False, False, False]
7218 [[72, 18], False, False, True, False]
7219 [[72, 19], False, False, False, False]
7220 [[72, 20], False, False, False, False]
7221 [[72, 21], False, False, True, False]
7222 [[72, 22], False, False, False, False]
7223 [[72, 23], False, False, True, False]
7224 [[72, 24], False, False, False, False]
7225 [[72, 25], False, False, True, False]
7226 [[72, 26], False, False, True, False]
7227 [[72, 27], False, False, False, False]
7228 [[72, 28], False, False, False, False]
7229 [[72, 29], False, False, False, False]
7230 [[72, 30], False, False, False, False]
7231 [[72, 31], False, False, False, False]
7232 [[72, 32], False, False, True, False]
7233 [[72, 33], False, False, True, False]
7234 [[72, 34], False, False, True, False]
7235 [[72, 35], False, False, False, False]
7236 [[72, 36], False, False, False, False]
7237 [[72, 37], False, False, False, False]
7238 [[72, 38], False, False, False, False]
7239 [[72, 39], False, False, False, False]
7240 [[72, 40], False, False, False, False]
7241 [[72, 41], False, False, True, False]
7242 [[72, 42], False, False, False, False]
7243 [[72, 43], False, False, True, False]
7244 [[72, 44], False, False, False, False]
7245 [[72, 45], False, False, True, False]
7246 [[72, 46], False, False, False, False]
7247 [[72, 47], False, False, True, False]
7248 [[72, 48], False, False, False, False]
7249 [[72, 49], False, False, False, False]
7250 [[72, 50], False, False, False, False]
7251 [[72, 51], False, False, True, False]
7252 [[72, 52], False, False, False, False]
7253 [[72, 53], False, False, True, False]
7254 [[72, 54], False, False, False, False]
7255 [[72, 55], False, False, False, False]
7256 [[72, 56], False, False, False, False]
7257 [[72, 57], False, False, True, False]
7258 [[72, 58], False, False, False, False]
7259 [[72, 59], False, False, True, False]
7260 [[72, 60], False, False, False, False]
7261 [[72, 61], False, False, False, False]
7262 [[72, 62], False, False, False, False]
7263 [[72, 63], False, False, True, False]
7264 [[72, 64], False, False, False, False]
7265 [[72, 65], False, False, True, False]
7266 [[72, 66], False, False, False, False]
7267 [[72, 67], False, False, False, False]
7268 [[72, 68], False, False, True, False]
7269 [[72, 69], False, False, True, False]
7270 [[72, 70], False, False, True, False]
7271 [[72, 71], False, False, True, False]
7272 [[72, 72], False, False, False, False]
7273 [[72, 73], False, False, False, False]
7274 [[72, 74], False, False, False, False]
7275 [[72, 75], False, False, False, False]
7276 [[72, 76], False, False, False, False]
7277 [[72, 77], False, False, False, False]
7278 [[72, 78], False, False, False, False]
7279 [[72, 79], False, False, True, False]
7280 [[72, 80], False, False, False, False]
7281 [[72, 81], False, False, False, False]
7282 [[72, 82], False, False, False, False]
7283 [[72, 83], False, False, False, False]
7284 [[72, 84], False, False, False, False]
7285 [[72, 85], False, False, False, False]
7286 [[72, 86], False, False, True, False]
7287 [[72, 87], False, False, False, False]
7288 [[72, 88], False, False, True, False]
7289 [[72, 89], False, False, False, False]
7290 [[72, 90], False, False, False, False]
7291 [[72, 91], False, False, False, False]
7292 [[72, 92], False, False, False, False]
7293 [[72, 93], False, False, True, False]
7294 [[72, 94], False, False, False, False]
7295 [[72, 95], False, False, False, False]
7296 [[72, 96], False, False, False, False]
7297 [[72, 97], False, False, False, False]
7298 [[72, 98], False, False, False, False]
7299 [[72, 99], False, False, False, False]
7300 [[73, 0], False, False, False, False]
7301 [[73, 1], False, False, False, False]
7302 [[73, 2], False, False, False, False]
7303 [[73, 3], False, False, False, False]
7304 [[73, 4], False, False, True, False]
7305 [[73, 5], False, False, False, False]
7306 [[73, 6], False, False, True, False]
7307 [[73, 7], False, False, True, False]
7308 [[73, 8], False, False, True, False]
7309 [[73, 9], False, False, False, False]
7310 [[73, 10], False, False, True, False]
7311 [[73, 11], False, False, False, False]
7312 [[73, 12], False, False, False, False]
7313 [[73, 13], False, False, False, False]
7314 [[73, 14], False, False, False, False]
7315 [[73, 15], False, False, False, False]
7316 [[73, 16], False, False, False, False]
7317 [[73, 17], False, False, True, False]
7318 [[73, 18], False, False, False, False]
7319 [[73, 19], False, False, False, False]
7320 [[73, 20], False, False, True, False]
7321 [[73, 21], False, False, False, False]
7322 [[73, 22], False, False, True, False]
7323 [[73, 23], False, False, False, False]
7324 [[73, 24], False, False, False, False]
7325 [[73, 25], False, False, True, False]
7326 [[73, 26], False, False, False, False]
7327 [[73, 27], False, False, True, False]
7328 [[73, 28], False, False, False, False]
7329 [[73, 29], False, False, False, False]
7330 [[73, 30], False, False, False, False]
7331 [[73, 31], False, False, True, False]
7332 [[73, 32], False, False, False, False]
7333 [[73, 33], False, False, True, False]
7334 [[73, 34], False, False, False, False]
7335 [[73, 35], False, False, True, False]
7336 [[73, 36], False, False, False, False]
7337 [[73, 37], False, False, False, False]
7338 [[73, 38], False, False, False, False]
7339 [[73, 39], False, False, False, False]
7340 [[73, 40], False, False, False, False]
7341 [[73, 41], False, False, False, False]
7342 [[73, 42], False, False, True, False]
7343 [[73, 43], False, False, False, False]
7344 [[73, 44], False, False, True, False]
7345 [[73, 45], False, False, False, False]
7346 [[73, 46], False, False, True, False]
7347 [[73, 47], False, False, False, False]
7348 [[73, 48], False, False, True, False]
7349 [[73, 49], False, False, False, False]
7350 [[73, 50], False, False, False, False]
7351 [[73, 51], False, False, False, False]
7352 [[73, 52], False, False, True, False]
7353 [[73, 53], False, False, False, False]
7354 [[73, 54], False, False, False, False]
7355 [[73, 55], False, False, False, False]
7356 [[73, 56], False, False, True, False]
7357 [[73, 57], False, False, False, False]
7358 [[73, 58], False, False, True, False]
7359 [[73, 59], False, False, True, False]
7360 [[73, 60], False, False, False, False]
7361 [[73, 61], False, False, False, False]
7362 [[73, 62], False, False, False, False]
7363 [[73, 63], False, False, False, False]
7364 [[73, 64], False, False, True, False]
7365 [[73, 65], False, False, False, False]
7366 [[73, 66], False, False, True, False]
7367 [[73, 67], False, False, False, False]
7368 [[73, 68], False, False, False, False]
7369 [[73, 69], False, False, True, False]
7370 [[73, 70], False, False, True, False]
7371 [[73, 71], False, False, False, False]
7372 [[73, 72], False, False, True, False]
7373 [[73, 73], False, False, False, False]
7374 [[73, 74], False, False, False, False]
7375 [[73, 75], False, False, False, False]
7376 [[73, 76], False, False, False, False]
7377 [[73, 77], False, False, False, False]
7378 [[73, 78], False, False, False, False]
7379 [[73, 79], False, False, False, False]
7380 [[73, 80], False, False, False, False]
7381 [[73, 81], False, False, False, False]
7382 [[73, 82], False, False, True, False]
7383 [[73, 83], False, False, False, False]
7384 [[73, 84], False, False, False, False]
7385 [[73, 85], False, False, False, False]
7386 [[73, 86], False, False, False, False]
7387 [[73, 87], False, False, True, False]
7388 [[73, 88], False, False, False, False]
7389 [[73, 89], False, False, False, False]
7390 [[73, 90], False, False, False, False]
7391 [[73, 91], False, False, False, False]
7392 [[73, 92], False, False, True, False]
7393 [[73, 93], False, False, False, False]
7394 [[73, 94], False, False, True, False]
7395 [[73, 95], False, False, False, False]
7396 [[73, 96], False, False, False, False]
7397 [[73, 97], False, False, False, False]
7398 [[73, 98], False, False, True, False]
7399 [[73, 99], False, False, False, False]
7400 [[74, 0], False, False, False, False]
7401 [[74, 1], False, False, False, False]
7402 [[74, 2], False, False, True, False]
7403 [[74, 3], False, False, False, False]
7404 [[74, 4], False, False, False, False]
7405 [[74, 5], False, False, True, False]
7406 [[74, 6], False, False, True, False]
7407 [[74, 7], False, False, False, False]
7408 [[74, 8], False, False, True, False]
7409 [[74, 9], False, False, True, False]
7410 [[74, 10], False, False, True, False]
7411 [[74, 11], False, False, False, False]
7412 [[74, 12], False, False, False, False]
7413 [[74, 13], False, False, False, False]
7414 [[74, 14], False, False, True, False]
7415 [[74, 15], False, False, False, False]
7416 [[74, 16], False, False, False, False]
7417 [[74, 17], False, False, False, False]
7418 [[74, 18], False, False, False, False]
7419 [[74, 19], False, False, True, False]
7420 [[74, 20], False, False, False, False]
7421 [[74, 21], False, False, True, False]
7422 [[74, 22], False, False, False, False]
7423 [[74, 23], False, False, False, False]
7424 [[74, 24], False, False, False, False]
7425 [[74, 25], False, False, False, False]
7426 [[74, 26], False, False, True, False]
7427 [[74, 27], False, False, False, False]
7428 [[74, 28], False, False, False, False]
7429 [[74, 29], False, False, False, False]
7430 [[74, 30], False, False, True, False]
7431 [[74, 31], False, False, False, False]
7432 [[74, 32], False, False, True, False]
7433 [[74, 33], False, False, False, False]
7434 [[74, 34], False, False, True, False]
7435 [[74, 35], False, False, False, False]
7436 [[74, 36], False, False, True, False]
7437 [[74, 37], False, False, False, False]
7438 [[74, 38], False, False, False, False]
7439 [[74, 39], False, False, False, False]
7440 [[74, 40], False, False, False, False]
7441 [[74, 41], False, False, False, False]
7442 [[74, 42], False, False, False, False]
7443 [[74, 43], False, False, True, False]
7444 [[74, 44], False, False, False, False]
7445 [[74, 45], False, False, True, False]
7446 [[74, 46], False, False, False, False]
7447 [[74, 47], False, False, True, False]
7448 [[74, 48], False, False, False, False]
7449 [[74, 49], False, False, True, False]
7450 [[74, 50], False, False, False, False]
7451 [[74, 51], False, False, True, False]
7452 [[74, 52], False, False, False, False]
7453 [[74, 53], False, False, True, False]
7454 [[74, 54], False, False, False, False]
7455 [[74, 55], False, False, True, False]
7456 [[74, 56], False, False, False, False]
7457 [[74, 57], False, False, True, False]
7458 [[74, 58], False, False, True, False]
7459 [[74, 59], False, False, False, False]
7460 [[74, 60], False, False, True, False]
7461 [[74, 61], False, False, False, False]
7462 [[74, 62], False, False, False, False]
7463 [[74, 63], False, False, False, False]
7464 [[74, 64], False, False, False, False]
7465 [[74, 65], False, False, True, False]
7466 [[74, 66], False, False, False, False]
7467 [[74, 67], False, False, True, False]
7468 [[74, 68], False, False, True, False]
7469 [[74, 69], False, False, False, False]
7470 [[74, 70], False, False, True, False]
7471 [[74, 71], False, False, True, False]
7472 [[74, 72], False, False, False, False]
7473 [[74, 73], False, False, True, False]
7474 [[74, 74], False, False, False, False]
7475 [[74, 75], False, False, False, False]
7476 [[74, 76], False, False, False, False]
7477 [[74, 77], False, False, False, False]
7478 [[74, 78], False, False, False, False]
7479 [[74, 79], False, False, False, False]
7480 [[74, 80], False, False, False, False]
7481 [[74, 81], False, False, True, False]
7482 [[74, 82], False, False, False, False]
7483 [[74, 83], False, False, True, False]
7484 [[74, 84], False, False, False, False]
7485 [[74, 85], False, False, False, False]
7486 [[74, 86], False, False, True, False]
7487 [[74, 87], False, False, False, False]
7488 [[74, 88], False, False, True, False]
7489 [[74, 89], False, False, False, False]
7490 [[74, 90], False, False, False, False]
7491 [[74, 91], False, False, True, False]
7492 [[74, 92], False, False, False, False]
7493 [[74, 93], False, False, True, False]
7494 [[74, 94], False, False, False, False]
7495 [[74, 95], False, False, False, False]
7496 [[74, 96], False, False, False, False]
7497 [[74, 97], False, False, True, False]
7498 [[74, 98], False, False, False, False]
7499 [[74, 99], False, False, True, False]
7500 [[75, 0], False, False, False, False]
7501 [[75, 1], False, False, True, False]
7502 [[75, 2], False, False, False, False]
7503 [[75, 3], False, False, True, False]
7504 [[75, 4], False, False, False, False]
7505 [[75, 5], False, False, True, False]
7506 [[75, 6], False, False, False, False]
7507 [[75, 7], False, False, True, False]
7508 [[75, 8], False, False, False, False]
7509 [[75, 9], False, False, True, False]
7510 [[75, 10], False, False, False, False]
7511 [[75, 11], False, False, True, False]
7512 [[75, 12], False, False, False, False]
7513 [[75, 13], False, False, True, False]
7514 [[75, 14], False, False, False, False]
7515 [[75, 15], False, False, True, False]
7516 [[75, 16], False, False, True, False]
7517 [[75, 17], False, False, False, False]
7518 [[75, 18], False, False, False, False]
7519 [[75, 19], False, False, False, False]
7520 [[75, 20], False, False, True, False]
7521 [[75, 21], False, False, False, False]
7522 [[75, 22], False, False, True, False]
7523 [[75, 23], False, False, True, False]
7524 [[75, 24], False, False, False, False]
7525 [[75, 25], False, False, False, False]
7526 [[75, 26], False, False, False, False]
7527 [[75, 27], False, False, False, False]
7528 [[75, 28], False, False, False, False]
7529 [[75, 29], False, False, False, False]
7530 [[75, 30], False, False, False, False]
7531 [[75, 31], False, False, True, False]
7532 [[75, 32], False, False, False, False]
7533 [[75, 33], False, False, False, False]
7534 [[75, 34], False, False, False, False]
7535 [[75, 35], False, False, True, False]
7536 [[75, 36], False, False, False, False]
7537 [[75, 37], False, False, False, False]
7538 [[75, 38], False, False, False, False]
